Date ;Region id ;Region ;DL ;Danger level ;Problem order ;Problem ;Cause/ weaklayer ;Type ;Size ;Trigger ;Probability ;Distribution
2013-04-28 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Sannsynlig  ;
2013-04-28 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Våte flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-04-28 ;110 ;Senja ;2 ;2 Moderat ;2 ; ;Oppvarming ;Skavl  ; ;Naturlig utløst ;Mulig  ;
2013-04-29 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Sannsynlig  ;
2013-04-29 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Våte flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-04-29 ;110 ;Senja ;2 ;2 Moderat ;2 ; ;Oppvarming ;Skavl  ; ;Naturlig utløst ;Mulig  ;
2013-04-30 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Sannsynlig  ;
2013-04-30 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Våte flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-04-30 ;110 ;Senja ;2 ;2 Moderat ;2 ; ;Oppvarming ;Skavl  ; ;Naturlig utløst ;Mulig  ;
2013-05-01 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-02 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-03 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-04 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-05 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-06 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-07 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-08 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-05-08 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-09 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-09 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Pålagring ;Tørre flakskred ; ;Stor tilleggsbelastning ;Lite sannsynlig  ;
2013-05-10 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-10 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Våte flakskred ; ;Naturlig utløst ;Mulig  ;
2013-05-11 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-11 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Våte flakskred ; ;Naturlig utløst ;Mulig  ;
2013-05-12 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-12 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Våte flakskred ; ;Naturlig utløst ;Mulig  ;
2013-05-13 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-13 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Skavl  ; ;Naturlig utløst ;Mulig  ;
2013-05-14 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-14 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Skavl  ; ;Naturlig utløst ;Mulig  ;
2013-05-15 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Sannsynlig  ;
2013-05-15 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-16 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Sannsynlig  ;
2013-05-16 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-17 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Meget sannsynlig  ;
2013-05-17 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-18 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Ingen gjenfrysing ;Våte løssnøskred  ; ;Naturlig utløst ;Sannsynlig  ;
2013-05-18 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Ingen gjenfrysing ;Våte flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-05-19 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Ingen gjenfrysing ;Våte løssnøskred  ; ;Naturlig utløst ;Sannsynlig  ;
2013-05-19 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Ingen gjenfrysing ;Våte flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-05-20 ;110 ;Senja ;3 ;3 Betydelig ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Sannsynlig  ;
2013-05-20 ;110 ;Senja ;3 ;3 Betydelig ;1 ; ;Oppvarming ;Sørpeskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-20 ;110 ;Senja ;3 ;3 Betydelig ;2 ; ;Oppvarming ;Våte flakskred ; ;Stor tilleggsbelastning ;Sannsynlig  ;
2013-05-21 ;110 ;Senja ;3 ;3 Betydelig ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Sannsynlig  ;
2013-05-21 ;110 ;Senja ;3 ;3 Betydelig ;1 ; ;Oppvarming ;Sørpeskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-21 ;110 ;Senja ;3 ;3 Betydelig ;2 ; ;Oppvarming ;Våte løssnøskred  ; ;Stor tilleggsbelastning ;Mulig  ;
2013-05-22 ;110 ;Senja ;3 ;3 Betydelig ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Sannsynlig  ;
2013-05-22 ;110 ;Senja ;3 ;3 Betydelig ;1 ; ;Oppvarming ;Sørpeskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-22 ;110 ;Senja ;3 ;3 Betydelig ;2 ; ;Oppvarming ;Våte flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-05-23 ;110 ;Senja ;3 ;3 Betydelig ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Sannsynlig  ;
2013-05-23 ;110 ;Senja ;3 ;3 Betydelig ;1 ; ;Oppvarming ;Sørpeskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-23 ;110 ;Senja ;3 ;3 Betydelig ;2 ; ;Oppvarming ;Våte flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-05-24 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Sannsynlig  ;
2013-05-24 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Våte flakskred ; ;Naturlig utløst ;Sannsynlig  ;
2013-05-24 ;110 ;Senja ;2 ;2 Moderat ;2 ; ;Oppvarm + ingen gj.frys ;Sørpeskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-25 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-25 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Våte flakskred ; ;Naturlig utløst ;Mulig  ;
2013-05-26 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Sannsynlig  ;
2013-05-26 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Våte flakskred ; ;Naturlig utløst ;Mulig  ;
2013-05-26 ;110 ;Senja ;2 ;2 Moderat ;2 ; ;Oppvarming ;Sørpeskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-27 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-27 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Våte flakskred ; ;Naturlig utløst ;Mulig  ;
2013-05-28 ;110 ;Senja ;2 ;2 Moderat ;0 ; ;Oppvarming ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-05-28 ;110 ;Senja ;2 ;2 Moderat ;1 ; ;Oppvarming ;Våte flakskred ; ;Naturlig utløst ;Mulig  ;
2013-01-11 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-11 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-12 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-12 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-01-13 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-13 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-01-14 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Sannsynlig  ;
2013-01-14 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Sannsynlig  ;
2013-01-15 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Sannsynlig  ;
2013-01-15 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Sannsynlig  ;
2013-01-16 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Sannsynlig  ;
2013-01-17 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Sannsynlig  ;
2013-01-17 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-18 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Naturlig utløst ;Sannsynlig  ;
2013-01-18 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Regn ;Våte løssnøskred  ; ;Naturlig utløst ;Sannsynlig  ;
2013-01-19 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-19 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-20 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-20 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-21 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-21 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-22 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-22 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-23 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Naturlig utløst ;Mulig  ;
2013-01-23 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-24 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Naturlig utløst ;Mulig  ;
2013-01-24 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-25 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Sannsynlig  ;
2013-01-25 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-26 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-26 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-27 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-27 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-28 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-01-28 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-01-29 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-01-29 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-01-30 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-30 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-01-31 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-01-31 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-01 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-02-01 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-02 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-02-02 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-03 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-02-03 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-04 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-05 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-06 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-06 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Lite sannsynlig  ;
2013-02-07 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Lite sannsynlig  ;
2013-02-07 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Pålagring ;Tørre flakskred ; ;Stor tilleggsbelastning ;Lite sannsynlig  ;
2013-02-08 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-08 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Pålagring ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-09 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-09 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-02-10 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-10 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-02-11 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-12 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-13 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-14 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-15 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-16 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-17 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-18 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-19 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-02-20 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-02-20 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Lite sannsynlig  ;
2013-02-21 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre løssnøskred  ; ;Liten tilleggsbelastning ;Mulig  ;
2013-02-21 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Lite sannsynlig  ;
2013-02-22 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-02-22 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-23 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Sannsynlig  ;
2013-02-23 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-02-24 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Naturlig utløst ;Mulig  ;
2013-02-25 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Naturlig utløst ;Mulig  ;
2013-02-25 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Regn ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-02-26 ;112 ;Bardu ;4 ;4 Stor ;0 ; ;Pålagring ;Tørre flakskred ; ;Naturlig utløst ;Sannsynlig  ;
2013-02-26 ;112 ;Bardu ;4 ;4 Stor ;1 ; ;Regn ;Våte løssnøskred  ; ;Naturlig utløst ;Mulig  ;
2013-02-27 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-02-27 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Regn ;Våte flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-02-28 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-01 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Sannsynlig  ;
2013-03-02 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-03-03 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-03-03 ;112 ;Bardu ;2 ;2 Moderat ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-03-04 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-03-05 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-03-06 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-03-07 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-08 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-08 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-09 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-09 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-10 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-10 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-11 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-11 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-12 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-12 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-13 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-14 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-15 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-03-16 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Sannsynlig  ;
2013-03-16 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-03-17 ;112 ;Bardu ;3 ;3 Betydelig ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Sannsynlig  ;
2013-03-17 ;112 ;Bardu ;3 ;3 Betydelig ;1 ; ;Svake lag ;Tørre flakskred ; ;Stor tilleggsbelastning ;Mulig  ;
2013-03-18 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Sannsynlig  ;
2013-03-19 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Sannsynlig  ;
2013-03-20 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-21 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
2013-03-22 ;112 ;Bardu ;2 ;2 Moderat ;0 ; ;Pålagring ;Tørre flakskred ; ;Liten tilleggsbelastning ;Mulig  ;
