Dato;Varslingsregion;URL;RegID;Observator;Skadeomfang;Aktivitet;URL;Faregrad;Skredproblem;Svakt lag;Skredproblem;Svakt lag;Skredproblem;Svakt lag
2016-02-06;Alta;http://www.regobs.no/Registration/79448;79448;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Alta/?date=06.02.2016;2 Moderat;Vedvarende svakt lag;Nedsnoedd overflaterim;Fokksnoe;Daarlig binding i fokksnoeen
2016-02-07;Alta;http://www.regobs.no/Registration/79452;79452;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Alta/?date=07.02.2016;2 Moderat;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Nedsnoedd overflaterim
2016-02-07;Alta;http://www.regobs.no/Registration/81243;81243;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Alta/?date=07.02.2016;2 Moderat;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Nedsnoedd overflaterim
2016-02-09;Alta;http://www.regobs.no/Registration/81245;81245;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Alta/?date=09.02.2016;2 Moderat;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Nedsnoedd overflaterim
2016-02-10;Rauland;http://www.regobs.no/Registration/82783;82783;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Rauland/?date=10.02.2016;2 Moderat;Fokksnoe;Nedfoeyket loes nysnoe
2016-02-11;Lofoten;http://www.regobs.no/Registration/79671;79671;JonasD@ObsKorps;Nestenulykke;Vei;http://www.varsom.no/Snoskred/Lofoten/?date=11.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Fokksnoe;Nedfoeyket loes nysnoe
2016-02-11;Senja;http://www.regobs.no/Registration/79909;79909;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Senja/?date=11.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
2016-02-11;Tromsoe;http://www.regobs.no/Registration/81702;81702;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Tromso/?date=11.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
2016-02-11;Alta;http://www.regobs.no/Registration/81246;81246;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Alta/?date=11.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Nedsnoedd overflaterim
2016-02-12;Alta;http://www.regobs.no/Registration/81455;81455;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Alta/?date=12.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Nedsnoedd overflaterim
