Dato	Region	Faregrad	Faregrad	Svakt lag
2014-12-26	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2014-12-27	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-28	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-29	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-29	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2014-12-30	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-30	Kåfjord	3	3 Betydelig	Kantkornet snø under skarelag
2014-12-31	Kåfjord	3	3 Betydelig	Kantkornet snø under skarelag
2014-12-31	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2014-12-31	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-01	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-01	Kåfjord	3	3 Betydelig	Kantkornet snø under skarelag
2015-01-02	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-02	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-03	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-01-03	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-04	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-04	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-05	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-05	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-06	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-06	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-07	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-07	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-08	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-08	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-09	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-09	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-10	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-10	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-11	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-11	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-12	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-12	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-13	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-13	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-14	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-14	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-15	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-15	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-16	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-17	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-01-18	Kåfjord	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-19	Kåfjord	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-20	Kåfjord	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-01-21	Kåfjord	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-01-22	Kåfjord	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-23	Kåfjord	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-24	Kåfjord	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-25	Kåfjord	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-26	Kåfjord	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-27	Kåfjord	1	1 Liten	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-28	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-28	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-29	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-29	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-30	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-30	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-01-31	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-01-31	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-01	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-01	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-02	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-03	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-04	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-05	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-06	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-06	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-07	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-07	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-08	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-08	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-09	Kåfjord	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-02-09	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-10	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-10	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-11	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-11	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-12	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-12	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-13	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-13	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-14	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-14	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-15	Kåfjord	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-15	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-16	Kåfjord	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-16	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-17	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-17	Kåfjord	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-02-18	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-18	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-19	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-19	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-20	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-20	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-21	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-21	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-02-22	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-22	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-23	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-23	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-24	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-24	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-25	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-25	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-26	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-26	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-27	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-27	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-02-28	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-02-28	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-01	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-01	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-02	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-02	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-03	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-03	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-04	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-04	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-05	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-05	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-06	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-06	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-07	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-03-07	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-08	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-03-08	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-09	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-03-09	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-10	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med overflaterim
2015-03-10	Kåfjord	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-11	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-11	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-12	Kåfjord	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-12	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-13	Kåfjord	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-13	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-14	Kåfjord	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-14	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med kantkornet snø
2015-03-15	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-15	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-16	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-16	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-17	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-17	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-18	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-18	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-03-19	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-20	Kåfjord	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-21	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-22	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-23	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-03-24	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-25	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-26	Kåfjord	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-26	Kåfjord	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-03-27	Kåfjord	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-28	Kåfjord	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-03-29	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-30	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-03-31	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-01	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-01	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-02	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-02	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-03	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-03	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-04	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-04	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-05	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-05	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-06	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-06	Kåfjord	3	3 Betydelig	Kantkornet snø under skarelag
2015-04-07	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-07	Kåfjord	3	3 Betydelig	Kantkornet snø under skarelag
2015-04-08	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-04-09	Kåfjord	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-04-09	Kåfjord	3	3 Betydelig	Kantkornet snø under skarelag
2015-04-10	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-10	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-04-11	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-11	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-04-12	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-12	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-13	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-04-13	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-14	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-14	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-04-15	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-15	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-04-16	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-16	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-04-17	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-17	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-04-18	Kåfjord	3	3 Betydelig	Dårlig binding mellom lag i fokksnøen
2015-04-18	Kåfjord	3	3 Betydelig	Kantkornet snø under skarelag
2015-04-19	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-19	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-04-20	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-20	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-21	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-21	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-22	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-22	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-04-23	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-23	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-04-24	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-24	Kåfjord	2	2 Moderat	Kantkornet snø under skarelag
2015-04-25	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-25	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-26	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-26	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-27	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-04-27	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-04-28	Kåfjord	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-04-29	Kåfjord	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-04-29	Kåfjord	1	1 Liten	Kantkornet snø over skarelag
2015-04-30	Kåfjord	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-04-30	Kåfjord	1	1 Liten	Kantkornet snø over skarelag
2015-05-01	Kåfjord	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-05-01	Kåfjord	1	1 Liten	Kantkornet snø over skarelag
2015-05-02	Kåfjord	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-05-02	Kåfjord	1	1 Liten	Kantkornet snø over skarelag
2015-05-03	Kåfjord	1	1 Liten	Dårlig binding mellom lag i fokksnøen
2015-05-03	Kåfjord	1	1 Liten	Kantkornet snø over skarelag
2015-05-04	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-04	Kåfjord	2	2 Moderat	Kantkornet snø over skarelag
2015-05-05	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-05	Kåfjord	2	2 Moderat	Kantkornet snø over skarelag
2015-05-06	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-06	Kåfjord	2	2 Moderat	Kantkornet snø over skarelag
2015-05-07	Kåfjord	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-05-07	Kåfjord	3	3 Betydelig	Kantkornet snø over skarelag
2015-05-08	Kåfjord	3	3 Betydelig	Regn / temperaturstigning / soloppvarming
2015-05-08	Kåfjord	3	3 Betydelig	Kantkornet snø over skarelag
2015-05-09	Kåfjord	3	3 Betydelig	Kantkornet snø over skarelag
2015-05-09	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-10	Kåfjord	3	3 Betydelig	Kantkornet snø over skarelag
2015-05-10	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-11	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-11	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-12	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-12	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-13	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-13	Kåfjord	2	2 Moderat	Kantkornet snø over skarelag
2015-05-14	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-14	Kåfjord	2	2 Moderat	Kantkornet snø over skarelag
2015-05-15	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-15	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-16	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-16	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-17	Kåfjord	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-05-18	Kåfjord	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-05-19	Kåfjord	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-05-20	Kåfjord	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-05-21	Kåfjord	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-05-22	Kåfjord	1	1 Liten	Regn / temperaturstigning / soloppvarming
2015-05-23	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-23	Kåfjord	2	2 Moderat	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-24	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-24	Kåfjord	3	3 Betydelig	Kantkornet snø over skarelag
2015-05-25	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-25	Kåfjord	3	3 Betydelig	Kantkornet snø over skarelag
2015-05-26	Kåfjord	3	3 Betydelig	Nedsnødd eller nedføyket svakt lag med løs nysnø
2015-05-27	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-27	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-28	Kåfjord	2	2 Moderat	Dårlig binding mellom lag i fokksnøen
2015-05-28	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-29	Kåfjord	2	2 Moderat	Regn / temperaturstigning / soloppvarming
2015-05-30	Kåfjord	1	1 Liten	Regn / temperaturstigning / soloppvarming
